Adj Close	Company Name	Date	记录数	Ticker
6.63	"Sourcefire"	2013-05-28 00:00:00.000	"1"	"FIRE"
6.63	"Sourcefire"	2013-05-29 00:00:00.000	"1"	"FIRE"
7.64	"Sourcefire"	2013-05-30 00:00:00.000	"1"	"FIRE"
7.84	"Sourcefire"	2013-06-02 00:00:00.000	"1"	"FIRE"
7.95	"Sourcefire"	2013-06-03 00:00:00.000	"1"	"FIRE"
7.89	"Sourcefire"	2013-06-04 00:00:00.000	"1"	"FIRE"
7.95	"Sourcefire"	2013-06-05 00:00:00.000	"1"	"FIRE"
8.03	"Sourcefire"	2013-06-06 00:00:00.000	"1"	"FIRE"
8.06	"Sourcefire"	2013-06-09 00:00:00.000	"1"	"FIRE"
8.27	"Sourcefire"	2013-06-10 00:00:00.000	"1"	"FIRE"
8.24	"Sourcefire"	2013-06-11 00:00:00.000	"1"	"FIRE"
8.25	"Sourcefire"	2013-06-12 00:00:00.000	"1"	"FIRE"
8.17	"Sourcefire"	2013-06-13 00:00:00.000	"1"	"FIRE"
8.2	"Sourcefire"	2013-06-16 00:00:00.000	"1"	"FIRE"
8.06	"Sourcefire"	2013-06-17 00:00:00.000	"1"	"FIRE"
7.92	"Sourcefire"	2013-06-18 00:00:00.000	"1"	"FIRE"
8.05	"Sourcefire"	2013-06-19 00:00:00.000	"1"	"FIRE"
7.69	"Sourcefire"	2013-06-20 00:00:00.000	"1"	"FIRE"
7.63	"Sourcefire"	2013-06-23 00:00:00.000	"1"	"FIRE"
7.64	"Sourcefire"	2013-06-24 00:00:00.000	"1"	"FIRE"
8.09	"Sourcefire"	2013-06-25 00:00:00.000	"1"	"FIRE"
7.92	"Sourcefire"	2013-06-26 00:00:00.000	"1"	"FIRE"
7.5	"Sourcefire"	2013-06-27 00:00:00.000	"1"	"FIRE"
7.73	"Sourcefire"	2013-06-30 00:00:00.000	"1"	"FIRE"
7.6	"Sourcefire"	2013-07-01 00:00:00.000	"1"	"FIRE"
7.25	"Sourcefire"	2013-07-02 00:00:00.000	"1"	"FIRE"
7.25	"Sourcefire"	2013-07-03 00:00:00.000	"1"	"FIRE"
7.23	"Sourcefire"	2013-07-07 00:00:00.000	"1"	"FIRE"
7.23	"Sourcefire"	2013-07-08 00:00:00.000	"1"	"FIRE"
6.96	"Sourcefire"	2013-07-09 00:00:00.000	"1"	"FIRE"
6.88	"Sourcefire"	2013-07-10 00:00:00.000	"1"	"FIRE"
6.61	"Sourcefire"	2013-07-11 00:00:00.000	"1"	"FIRE"
6.77	"Sourcefire"	2013-07-14 00:00:00.000	"1"	"FIRE"
6.91	"Sourcefire"	2013-07-15 00:00:00.000	"1"	"FIRE"
7.5	"Sourcefire"	2013-07-16 00:00:00.000	"1"	"FIRE"
7.47	"Sourcefire"	2013-07-17 00:00:00.000	"1"	"FIRE"
7.27	"Sourcefire"	2013-07-18 00:00:00.000	"1"	"FIRE"
7.16	"Sourcefire"	2013-07-21 00:00:00.000	"1"	"FIRE"
7.36	"Sourcefire"	2013-07-22 00:00:00.000	"1"	"FIRE"
7.38	"Sourcefire"	2013-07-23 00:00:00.000	"1"	"FIRE"
7.58	"Sourcefire"	2013-07-24 00:00:00.000	"1"	"FIRE"
7.94	"Sourcefire"	2013-07-25 00:00:00.000	"1"	"FIRE"
7.77	"Sourcefire"	2013-07-28 00:00:00.000	"1"	"FIRE"
8	"Sourcefire"	2013-07-29 00:00:00.000	"1"	"FIRE"
8	"Sourcefire"	2013-07-30 00:00:00.000	"1"	"FIRE"
7.9	"Sourcefire"	2013-07-31 00:00:00.000	"1"	"FIRE"
7.27	"Sourcefire"	2013-08-01 00:00:00.000	"1"	"FIRE"
7.16	"Sourcefire"	2013-08-04 00:00:00.000	"1"	"FIRE"
7.1	"Sourcefire"	2013-08-05 00:00:00.000	"1"	"FIRE"
7.7	"Sourcefire"	2013-08-06 00:00:00.000	"1"	"FIRE"
7.89	"Sourcefire"	2013-08-07 00:00:00.000	"1"	"FIRE"
7.79	"Sourcefire"	2013-08-08 00:00:00.000	"1"	"FIRE"
7.91	"Sourcefire"	2013-08-11 00:00:00.000	"1"	"FIRE"
7.89	"Sourcefire"	2013-08-12 00:00:00.000	"1"	"FIRE"
7.85	"Sourcefire"	2013-08-13 00:00:00.000	"1"	"FIRE"
7.95	"Sourcefire"	2013-08-14 00:00:00.000	"1"	"FIRE"
7.94	"Sourcefire"	2013-08-15 00:00:00.000	"1"	"FIRE"
7.83	"Sourcefire"	2013-08-18 00:00:00.000	"1"	"FIRE"
7.6	"Sourcefire"	2013-08-19 00:00:00.000	"1"	"FIRE"
7.55	"Sourcefire"	2013-08-20 00:00:00.000	"1"	"FIRE"
7.71	"Sourcefire"	2013-08-21 00:00:00.000	"1"	"FIRE"
7.8	"Sourcefire"	2013-08-22 00:00:00.000	"1"	"FIRE"
7.73	"Sourcefire"	2013-08-25 00:00:00.000	"1"	"FIRE"
7.7	"Sourcefire"	2013-08-26 00:00:00.000	"1"	"FIRE"
7.78	"Sourcefire"	2013-08-27 00:00:00.000	"1"	"FIRE"
7.91	"Sourcefire"	2013-08-28 00:00:00.000	"1"	"FIRE"
7.85	"Sourcefire"	2013-08-29 00:00:00.000	"1"	"FIRE"
7.93	"Sourcefire"	2013-09-02 00:00:00.000	"1"	"FIRE"
7.78	"Sourcefire"	2013-09-03 00:00:00.000	"1"	"FIRE"
7.68	"Sourcefire"	2013-09-04 00:00:00.000	"1"	"FIRE"
7.93	"Sourcefire"	2013-09-05 00:00:00.000	"1"	"FIRE"
7.93	"Sourcefire"	2013-09-08 00:00:00.000	"1"	"FIRE"
7.75	"Sourcefire"	2013-09-09 00:00:00.000	"1"	"FIRE"
7.79	"Sourcefire"	2013-09-10 00:00:00.000	"1"	"FIRE"
7.8	"Sourcefire"	2013-09-11 00:00:00.000	"1"	"FIRE"
7.66	"Sourcefire"	2013-09-12 00:00:00.000	"1"	"FIRE"
7.42	"Sourcefire"	2013-09-15 00:00:00.000	"1"	"FIRE"
7.6	"Sourcefire"	2013-09-16 00:00:00.000	"1"	"FIRE"
7.11	"Sourcefire"	2013-09-17 00:00:00.000	"1"	"FIRE"
7.5	"Sourcefire"	2013-09-18 00:00:00.000	"1"	"FIRE"
7.69	"Sourcefire"	2013-09-19 00:00:00.000	"1"	"FIRE"
7.5	"Sourcefire"	2013-09-22 00:00:00.000	"1"	"FIRE"
7.4	"Sourcefire"	2013-09-23 00:00:00.000	"1"	"FIRE"
7.21	"Sourcefire"	2013-09-24 00:00:00.000	"1"	"FIRE"
7.32	"Sourcefire"	2013-09-25 00:00:00.000	"1"	"FIRE"
7.39	"Sourcefire"	2013-09-26 00:00:00.000	"1"	"FIRE"
6.99	"Sourcefire"	2013-09-29 00:00:00.000	"1"	"FIRE"
7.29	"Sourcefire"	2013-09-30 00:00:00.000	"1"	"FIRE"
7.28	"Sourcefire"	2013-10-01 00:00:00.000	"1"	"FIRE"
7	"Sourcefire"	2013-10-02 00:00:00.000	"1"	"FIRE"
6.96	"Sourcefire"	2013-10-03 00:00:00.000	"1"	"FIRE"
5.97	"Sourcefire"	2013-10-06 00:00:00.000	"1"	"FIRE"
5.63	"Sourcefire"	2013-10-07 00:00:00.000	"1"	"FIRE"
5.46	"Sourcefire"	2013-10-08 00:00:00.000	"1"	"FIRE"
5.24	"Sourcefire"	2013-10-09 00:00:00.000	"1"	"FIRE"
5.36	"Sourcefire"	2013-10-10 00:00:00.000	"1"	"FIRE"
6.45	"Sourcefire"	2013-10-13 00:00:00.000	"1"	"FIRE"
6.32	"Sourcefire"	2013-10-14 00:00:00.000	"1"	"FIRE"
5.6	"Sourcefire"	2013-10-15 00:00:00.000	"1"	"FIRE"
6.39	"Sourcefire"	2013-10-16 00:00:00.000	"1"	"FIRE"
6.04	"Sourcefire"	2013-10-17 00:00:00.000	"1"	"FIRE"
6.26	"Sourcefire"	2013-10-20 00:00:00.000	"1"	"FIRE"
5.85	"Sourcefire"	2013-10-21 00:00:00.000	"1"	"FIRE"
5.39	"Sourcefire"	2013-10-22 00:00:00.000	"1"	"FIRE"
5.34	"Sourcefire"	2013-10-23 00:00:00.000	"1"	"FIRE"
5.09	"Sourcefire"	2013-10-24 00:00:00.000	"1"	"FIRE"
5.06	"Sourcefire"	2013-10-27 00:00:00.000	"1"	"FIRE"
5.56	"Sourcefire"	2013-10-28 00:00:00.000	"1"	"FIRE"
5.32	"Sourcefire"	2013-10-29 00:00:00.000	"1"	"FIRE"
5.42	"Sourcefire"	2013-10-30 00:00:00.000	"1"	"FIRE"
6.34	"Sourcefire"	2013-10-31 00:00:00.000	"1"	"FIRE"
6.28	"Sourcefire"	2013-11-03 00:00:00.000	"1"	"FIRE"
6.31	"Sourcefire"	2013-11-04 00:00:00.000	"1"	"FIRE"
5.71	"Sourcefire"	2013-11-05 00:00:00.000	"1"	"FIRE"
5.36	"Sourcefire"	2013-11-06 00:00:00.000	"1"	"FIRE"
5.24	"Sourcefire"	2013-11-07 00:00:00.000	"1"	"FIRE"
5.1	"Sourcefire"	2013-11-10 00:00:00.000	"1"	"FIRE"
4.98	"Sourcefire"	2013-11-11 00:00:00.000	"1"	"FIRE"
4.58	"Sourcefire"	2013-11-12 00:00:00.000	"1"	"FIRE"
5.08	"Sourcefire"	2013-11-13 00:00:00.000	"1"	"FIRE"
5.09	"Sourcefire"	2013-11-14 00:00:00.000	"1"	"FIRE"
5.2	"Sourcefire"	2013-11-17 00:00:00.000	"1"	"FIRE"
4.91	"Sourcefire"	2013-11-18 00:00:00.000	"1"	"FIRE"
5	"Sourcefire"	2013-11-19 00:00:00.000	"1"	"FIRE"
4.51	"Sourcefire"	2013-11-20 00:00:00.000	"1"	"FIRE"
5	"Sourcefire"	2013-11-21 00:00:00.000	"1"	"FIRE"
5.54	"Sourcefire"	2013-11-24 00:00:00.000	"1"	"FIRE"
5.14	"Sourcefire"	2013-11-25 00:00:00.000	"1"	"FIRE"
5.62	"Sourcefire"	2013-11-26 00:00:00.000	"1"	"FIRE"
5.78	"Sourcefire"	2013-11-28 00:00:00.000	"1"	"FIRE"
4.83	"Sourcefire"	2013-12-01 00:00:00.000	"1"	"FIRE"
5	"Sourcefire"	2013-12-02 00:00:00.000	"1"	"FIRE"
5.4	"Sourcefire"	2013-12-03 00:00:00.000	"1"	"FIRE"
5.14	"Sourcefire"	2013-12-04 00:00:00.000	"1"	"FIRE"
5.64	"Sourcefire"	2013-12-05 00:00:00.000	"1"	"FIRE"
5.9	"Sourcefire"	2013-12-08 00:00:00.000	"1"	"FIRE"
5.5	"Sourcefire"	2013-12-09 00:00:00.000	"1"	"FIRE"
5.46	"Sourcefire"	2013-12-10 00:00:00.000	"1"	"FIRE"
5.22	"Sourcefire"	2013-12-11 00:00:00.000	"1"	"FIRE"
5.55	"Sourcefire"	2013-12-12 00:00:00.000	"1"	"FIRE"
5.29	"Sourcefire"	2013-12-15 00:00:00.000	"1"	"FIRE"
5.95	"Sourcefire"	2013-12-16 00:00:00.000	"1"	"FIRE"
5.86	"Sourcefire"	2013-12-17 00:00:00.000	"1"	"FIRE"
5.84	"Sourcefire"	2013-12-18 00:00:00.000	"1"	"FIRE"
5.53	"Sourcefire"	2013-12-19 00:00:00.000	"1"	"FIRE"
5.45	"Sourcefire"	2013-12-22 00:00:00.000	"1"	"FIRE"
5.34	"Sourcefire"	2013-12-23 00:00:00.000	"1"	"FIRE"
5.33	"Sourcefire"	2013-12-24 00:00:00.000	"1"	"FIRE"
5.36	"Sourcefire"	2013-12-26 00:00:00.000	"1"	"FIRE"
5.09	"Sourcefire"	2013-12-29 00:00:00.000	"1"	"FIRE"
5.34	"Sourcefire"	2013-12-30 00:00:00.000	"1"	"FIRE"
5.6	"Sourcefire"	2013-12-31 00:00:00.000	"1"	"FIRE"
5.58	"Sourcefire"	2014-01-02 00:00:00.000	"1"	"FIRE"
5.58	"Sourcefire"	2014-01-05 00:00:00.000	"1"	"FIRE"
5.73	"Sourcefire"	2014-01-06 00:00:00.000	"1"	"FIRE"
5.33	"Sourcefire"	2014-01-07 00:00:00.000	"1"	"FIRE"
5.62	"Sourcefire"	2014-01-08 00:00:00.000	"1"	"FIRE"
5.55	"Sourcefire"	2014-01-09 00:00:00.000	"1"	"FIRE"
5.6	"Sourcefire"	2014-01-12 00:00:00.000	"1"	"FIRE"
5.49	"Sourcefire"	2014-01-13 00:00:00.000	"1"	"FIRE"
5.27	"Sourcefire"	2014-01-14 00:00:00.000	"1"	"FIRE"
5.33	"Sourcefire"	2014-01-15 00:00:00.000	"1"	"FIRE"
5.5	"Sourcefire"	2014-01-16 00:00:00.000	"1"	"FIRE"
5.55	"Sourcefire"	2014-01-20 00:00:00.000	"1"	"FIRE"
5.8	"Sourcefire"	2014-01-21 00:00:00.000	"1"	"FIRE"
6.09	"Sourcefire"	2014-01-22 00:00:00.000	"1"	"FIRE"
6.56	"Sourcefire"	2014-01-23 00:00:00.000	"1"	"FIRE"
6.8	"Sourcefire"	2014-01-26 00:00:00.000	"1"	"FIRE"
6.74	"Sourcefire"	2014-01-27 00:00:00.000	"1"	"FIRE"
6.9	"Sourcefire"	2014-01-28 00:00:00.000	"1"	"FIRE"
6.74	"Sourcefire"	2014-01-29 00:00:00.000	"1"	"FIRE"
6.73	"Sourcefire"	2014-01-30 00:00:00.000	"1"	"FIRE"
6.71	"Sourcefire"	2014-02-02 00:00:00.000	"1"	"FIRE"
6.72	"Sourcefire"	2014-02-03 00:00:00.000	"1"	"FIRE"
6.38	"Sourcefire"	2014-02-04 00:00:00.000	"1"	"FIRE"
6.61	"Sourcefire"	2014-02-05 00:00:00.000	"1"	"FIRE"
6.83	"Sourcefire"	2014-02-06 00:00:00.000	"1"	"FIRE"
6.82	"Sourcefire"	2014-02-09 00:00:00.000	"1"	"FIRE"
6.61	"Sourcefire"	2014-02-10 00:00:00.000	"1"	"FIRE"
6.6	"Sourcefire"	2014-02-11 00:00:00.000	"1"	"FIRE"
6.66	"Sourcefire"	2014-02-12 00:00:00.000	"1"	"FIRE"
6.71	"Sourcefire"	2014-02-13 00:00:00.000	"1"	"FIRE"
6.25	"Sourcefire"	2014-02-17 00:00:00.000	"1"	"FIRE"
6.24	"Sourcefire"	2014-02-18 00:00:00.000	"1"	"FIRE"
6.35	"Sourcefire"	2014-02-19 00:00:00.000	"1"	"FIRE"
6.28	"Sourcefire"	2014-02-20 00:00:00.000	"1"	"FIRE"
6.25	"Sourcefire"	2014-02-23 00:00:00.000	"1"	"FIRE"
6.33	"Sourcefire"	2014-02-24 00:00:00.000	"1"	"FIRE"
